# Input file: /home/rlomba/cupy/pictures/patchy_black.jpg
# std_scale: 1.0
# min_pts: 5
# cluster_id num_points center_x center_y gyration_radius lambda1 lambda2 relation_between_lambdas
39 32 113.312500 279.531250 3.320597 187.534500 165.309250 1.134447
40 1815 318.070526 397.001099 29.898073 1242409.625000 380009.406250 3.269418
41 31 554.741943 275.290314 3.303579 186.147812 152.174759 1.223250
42 31 301.903229 273.225800 3.173118 159.065216 153.063828 1.039208
43 30 631.166687 383.233337 3.283968 191.600449 131.932892 1.452257
44 1833 192.360062 396.746857 27.141834 860174.437500 490158.468750 1.754890
45 2299 490.247498 401.374512 37.530285 2782664.750000 455527.906250 6.108660
46 33 274.030304 325.000000 3.223821 177.579453 165.390244 1.073700
47 29 229.206894 314.344818 3.255289 168.362015 138.948334 1.211688
48 663 30.515837 376.174957 15.615443 94894.695312 66772.593750 1.421162
49 33 214.939392 296.242432 3.357215 200.720184 171.219223 1.172299
50 30 293.533325 345.433319 3.340825 179.642609 155.190720 1.157560
51 31 309.967743 327.774200 3.352356 200.700500 147.686600 1.358962
52 376 73.444145 478.539886 13.015154 48110.660156 15581.570312 3.087664
53 1763 627.335205 525.142395 31.923370 1460728.000000 335948.156250 4.348075
54 33 42.545456 413.818176 3.317040 197.354752 165.736160 1.190777
55 28 117.107140 361.500000 3.282413 158.556900 143.121674 1.107847
56 1191 27.274559 567.847168 22.977800 460189.625000 168633.765625 2.728929
57 31 490.548401 468.000000 3.280821 189.764816 143.912598 1.318612
58 1813 436.198029 596.678955 29.372919 1218866.500000 345332.593750 3.529544
59 1635 347.570648 577.524170 27.281950 842339.125000 374599.250000 2.248641
60 2112 130.818649 588.227295 29.684694 1194742.125000 666312.250000 1.793066
61 31 398.548401 490.000000 3.261097 169.677414 160.000000 1.060484
62 963 514.970947 588.613708 19.577137 223166.468750 145917.015625 1.529407
63 370 227.218918 592.972961 12.898669 35469.945312 26089.050781 1.359572
64 32 200.843750 582.687500 3.206896 182.087509 147.006241 1.238638
65 31 221.709671 504.064514 3.153380 163.815262 144.442795 1.134119
66 30 623.166687 615.900024 3.229379 163.180267 149.686401 1.090148
67 99 368.232330 622.515137 6.383678 2612.529297 1421.854492 1.837410
68 36 668.055542 615.861084 3.520553 267.046478 179.147964 1.490648
69 37 664.918945 626.945923 4.022399 437.125397 161.523270 2.706269
