# Input file: /home/rlomba/cupy/pictures/2sp_white.jpg
# std_scale: 1.0
# min_pts: 5
# cluster_id num_points center_x center_y gyration_radius lambda1 lambda2 relation_between_lambdas
191 10 413.899994 33.799999 1.284523 10.500000 6.000000 1.750000
192 11 81.454544 1.818182 1.360603 14.128780 6.234856 2.266096
193 11 212.818176 4.454545 1.360603 14.128780 6.234856 2.266096
194 33 898.696960 51.787880 2.831023 199.985687 64.499161 3.100594
195 9 463.000000 55.000000 1.154701 6.000000 6.000000 1.000000
196 12 389.500000 63.500000 1.354006 11.000000 11.000000 1.000000
197 20 1022.500000 59.500000 1.923538 57.000000 17.000000 3.352941
198 9 220.000000 37.000000 1.154701 6.000000 6.000000 1.000000
199 11 226.272720 37.181820 1.342257 11.388984 8.429198 1.351135
200 9 379.000000 64.666664 1.247219 10.162277 3.837722 2.647997
201 2937 988.944519 101.819206 22.871962 791415.562500 745007.375000 1.062292
202 22 959.954529 53.636364 2.276814 98.809532 15.235925 6.485299
203 21 106.523811 39.857143 2.428105 103.251839 20.557688 5.022541
204 11 589.818176 35.181820 1.323656 10.000000 9.272727 1.078431
205 9 605.333313 34.888889 1.196703 8.493232 4.395657 1.932187
206 9 663.000000 33.000000 1.154701 6.000000 6.000000 1.000000
207 10 686.000000 32.799999 1.249000 9.600000 6.000000 1.600000
208 11 1015.363647 44.909092 1.329885 12.986081 6.468464 2.007599
209 21 1024.714233 45.380951 2.129589 76.526161 18.711933 4.089699
210 12 130.416672 53.250000 1.389444 14.639520 8.527146 1.716813
211 11 1034.090942 52.636364 1.329885 12.986081 6.468464 2.007599
212 10 266.500000 35.799999 1.268858 10.500000 5.600000 1.875000
213 10 521.000000 21.200001 1.249000 9.600000 6.000000 1.600000
214 23 997.391296 34.347828 2.290772 103.401779 17.293875 5.979098
215 11 762.454529 88.636360 1.323656 11.000000 8.272727 1.329670
216 10 107.199997 55.700001 1.330413 12.527295 5.172705 2.421808
217 21 189.190475 92.619049 2.372365 102.487793 15.702683 6.526770
218 39 610.717957 48.897434 3.287456 304.275085 117.212082 2.595936
219 11 186.636368 47.909092 1.329885 12.986081 6.468464 2.007599
220 10 849.000000 23.799999 1.249000 9.600000 6.000000 1.600000
221 10 647.200012 34.000000 1.249000 9.600000 6.000000 1.600000
222 9 654.666687 33.888889 1.196703 8.493232 4.395657 1.932187
223 10 367.799988 32.500000 1.268858 10.500000 5.600000 1.875000
224 11 212.727280 66.727272 1.360603 13.363636 7.000000 1.909091
225 12 219.666672 66.750000 1.381927 13.026794 9.889873 1.317185
226 19 913.368408 35.526318 2.586991 114.975945 12.181953 9.438219
227 13 921.615356 33.384617 1.418391 15.153846 11.000000 1.377622
228 11 880.909119 51.363636 1.329885 12.986081 6.468464 2.007599
229 11 449.636353 58.454544 1.323656 11.000000 8.272727 1.329670
230 11 388.818176 41.181820 1.323656 10.000000 9.272727 1.078431
231 64 130.671875 65.250000 5.160108 1491.483521 212.625839 7.014592
232 10 225.199997 45.700001 1.330413 12.527295 5.172705 2.421808
233 2442 863.239136 111.775185 20.694473 546573.812500 499240.125000 1.094811
234 11 567.363647 36.454544 1.323656 11.000000 8.272727 1.329670
235 13 679.615356 54.384617 1.418391 15.153846 11.000000 1.377622
236 11 686.909119 55.363636 1.329885 12.986081 6.468464 2.007599
237 11 750.636353 38.545456 1.323656 11.000000 8.272727 1.329670
238 10 357.399994 37.700001 1.284523 8.500000 8.000000 1.062500
239 11 369.090912 38.363636 1.329885 12.986081 6.468464 2.007599
240 9 426.000000 11.000000 1.154701 6.000000 6.000000 1.000000
241 11 230.727280 44.727272 1.360603 13.363636 7.000000 1.909091
242 12 457.750000 5.333333 1.381927 13.026794 9.889873 1.317185
243 11 582.818176 67.181816 1.323656 10.000000 9.272727 1.078431
244 9 590.000000 49.000000 1.154701 6.000000 6.000000 1.000000
245 9 624.000000 91.000000 1.154701 6.000000 6.000000 1.000000
246 10 841.000000 24.200001 1.249000 9.600000 6.000000 1.600000
247 11 778.363647 63.909092 1.329885 12.986081 6.468464 2.007599
248 13 948.384644 38.615383 1.418391 15.153846 11.000000 1.377622
249 10 170.000000 41.500000 1.284523 12.000000 4.500000 2.666667
250 10 934.000000 61.799999 1.249000 9.600000 6.000000 1.600000
251 11 423.636353 67.454544 1.323656 11.000000 8.272727 1.329670
252 2507 292.039093 98.458313 21.347717 603243.437500 539259.125000 1.118652
253 11 434.454559 55.636364 1.323656 11.000000 8.272727 1.329670
254 9 296.333344 65.888885 1.196703 8.493232 4.395657 1.932187
255 32 673.437500 85.031250 3.166444 290.581116 30.262634 9.601977
256 9 688.888916 82.666664 1.196703 8.493232 4.395657 1.932187
257 10 621.000000 55.799999 1.249000 9.600000 6.000000 1.600000
258 23 225.608688 69.695656 2.416859 108.859428 25.488396 4.270941
259 54 912.388916 57.185184 4.739475 1049.930054 163.051392 6.439259
260 45 586.688904 90.622223 3.177078 287.930786 166.291428 1.731483
261 9 603.111084 88.666664 1.196703 8.493232 4.395657 1.932187
262 11 623.181824 86.727272 1.342257 11.388984 8.429198 1.351135
263 11 776.181824 83.727272 1.342257 11.388984 8.429198 1.351135
264 19 416.105255 89.315788 1.972105 58.740719 15.154017 3.876247
265 9 422.000000 88.000000 1.154701 6.000000 6.000000 1.000000
266 12 964.250000 42.583332 1.389444 14.639520 8.527146 1.716813
267 10 759.799988 65.500000 1.268858 10.500000 5.600000 1.875000
268 11 770.454529 64.636360 1.323656 11.000000 8.272727 1.329670
269 21 938.666687 86.047623 2.042629 64.687584 22.931463 2.820910
270 9 433.000000 60.000000 1.154701 6.000000 6.000000 1.000000
271 11 217.090912 82.363640 1.329885 12.986081 6.468464 2.007599
272 9 687.666687 68.888885 1.196703 8.493232 4.395657 1.932187
273 22 409.409088 79.590912 2.242527 94.000000 16.636364 5.650273
274 11 679.454529 89.636360 1.323656 11.000000 8.272727 1.329670
275 10 98.800003 58.000000 1.249000 9.600000 6.000000 1.600000
276 20 859.849976 40.450001 1.968502 60.623787 16.876215 3.592262
277 11 356.545441 66.636360 1.323656 11.000000 8.272727 1.329670
278 12 285.500000 44.333332 1.404358 14.946923 8.719743 1.714147
279 22 100.090912 85.636360 2.183711 84.336815 20.572273 4.099538
280 11 708.727295 45.545456 1.378705 12.833864 8.075227 1.589288
281 10 692.599976 34.700001 1.284523 8.500000 8.000000 1.062500
282 9 763.000000 93.000000 1.154701 6.000000 6.000000 1.000000
283 9 551.666687 40.888889 1.196703 8.493232 4.395657 1.932187
284 11 710.909119 65.363640 1.329885 12.986081 6.468464 2.007599
285 17 822.588257 83.411766 1.818779 42.645988 13.589307 3.138202
286 10 644.500000 55.799999 1.268858 10.500000 5.600000 1.875000
287 10 247.699997 67.599998 1.284523 8.500000 8.000000 1.062500
288 9 680.000000 61.000000 1.154701 6.000000 6.000000 1.000000
289 22 863.863647 67.181816 2.193623 85.965614 19.898018 4.320311
290 11 771.454529 44.181820 1.360603 14.128780 6.234856 2.266096
291 10 356.799988 76.500000 1.268858 10.500000 5.600000 1.875000
292 11 480.454559 63.636364 1.323656 11.000000 8.272727 1.329670
293 13 140.384613 69.384613 1.418391 15.153846 11.000000 1.377622
294 10 890.099976 74.599998 1.315295 11.261992 6.038008 1.865183
295 54 730.370361 94.166664 4.050817 779.822937 106.269661 7.338152
296 19 226.368423 85.000000 1.869718 47.262764 19.158289 2.466962
297 10 424.799988 58.500000 1.268858 10.500000 5.600000 1.875000
298 10 554.200012 46.500000 1.268858 10.500000 5.600000 1.875000
299 12 181.416672 43.500000 1.411756 13.738334 10.178332 1.349763
300 10 648.200012 60.000000 1.249000 9.600000 6.000000 1.600000
301 11 270.545441 45.181820 1.360603 14.128780 6.234856 2.266096
302 9 618.666687 84.888885 1.196703 8.493232 4.395657 1.932187
303 11 910.909119 43.363636 1.329885 12.986081 6.468464 2.007599
304 10 579.500000 75.800003 1.268858 10.500000 5.600000 1.875000
305 17 626.470581 67.176468 1.793877 42.584713 12.121168 3.513252
306 11 370.090912 62.363636 1.329885 12.986081 6.468464 2.007599
307 9 176.333328 125.888885 1.196703 8.493232 4.395657 1.932187
308 9 698.000000 80.000000 1.154701 6.000000 6.000000 1.000000
309 13 907.384644 83.615387 1.418391 15.153846 11.000000 1.377622
310 11 919.363647 69.909088 1.329885 12.986081 6.468464 2.007599
311 49 877.755127 37.632652 4.781873 983.868774 136.580185 7.203598
312 51 798.156860 71.960785 3.374259 463.180847 117.485802 3.942441
313 28 233.357147 79.357140 2.969230 212.024185 34.832954 6.086885
314 9 814.000000 74.000000 1.154701 6.000000 6.000000 1.000000
315 19 776.789490 76.526314 1.945234 56.615234 15.279503 3.705306
316 11 783.818176 74.181816 1.323656 10.000000 9.272727 1.078431
317 13 939.615356 78.384613 1.418391 15.153846 11.000000 1.377622
318 12 944.083313 78.333336 1.401884 14.283668 9.299665 1.535933
319 11 375.181824 71.181816 1.323656 10.000000 9.272727 1.078431
320 10 152.199997 37.700001 1.330413 12.527295 5.172705 2.421808
321 9 705.666687 81.888885 1.196703 8.493232 4.395657 1.932187
322 10 713.200012 84.000000 1.249000 9.600000 6.000000 1.600000
323 11 120.545456 61.181820 1.360603 14.128780 6.234856 2.266096
324 10 737.200012 69.000000 1.249000 9.600000 6.000000 1.600000
325 39 605.435913 102.128204 3.928687 549.568604 52.380104 10.491934
326 9 179.333328 107.888885 1.196703 8.493232 4.395657 1.932187
327 9 473.000000 78.000000 1.154701 6.000000 6.000000 1.000000
328 11 731.181824 124.181816 1.323656 10.000000 9.272727 1.078431
329 63 350.079376 97.206352 4.240621 857.798462 275.122192 3.117882
330 10 134.800003 77.900002 1.284523 10.500000 6.000000 1.750000
331 9 223.000000 82.000000 1.154701 6.000000 6.000000 1.000000
332 9 361.000000 115.000000 1.154701 6.000000 6.000000 1.000000
333 28 654.178589 75.000000 2.361198 102.740234 53.366905 1.925168
334 9 183.666672 111.777779 1.227262 8.044640 5.510916 1.459764
335 29 346.862061 121.758621 2.746525 137.327026 81.431595 1.686410
336 10 159.199997 92.000000 1.249000 9.600000 6.000000 1.600000
337 88 739.022705 104.477272 4.019709 916.321411 505.587677 1.812389
338 10 959.099976 66.599998 1.315295 11.261992 6.038008 1.865183
339 9 594.000000 88.000000 1.154701 6.000000 6.000000 1.000000
340 9 408.000000 94.000000 1.154701 6.000000 6.000000 1.000000
341 9 435.000000 126.666664 1.247219 10.162277 3.837722 2.647997
342 11 90.636360 75.454544 1.323656 11.000000 8.272727 1.329670
343 10 103.500000 75.000000 1.284523 12.000000 4.500000 2.666667
344 9 396.000000 78.000000 1.154701 6.000000 6.000000 1.000000
345 12 934.500000 80.500000 1.354006 11.000000 11.000000 1.000000
346 19 121.157898 90.473686 2.191649 80.534889 10.728270 7.506792
347 20 743.000000 118.699997 2.193171 82.147171 14.052827 5.845598
348 10 634.299988 95.300003 1.272792 10.000000 6.200000 1.612903
349 9 640.000000 41.000000 1.154701 6.000000 6.000000 1.000000
350 23 899.956543 79.956520 2.145906 81.997009 23.916039 3.428536
351 10 701.599976 97.699997 1.284523 8.500000 8.000000 1.062500
352 13 933.384644 86.615387 1.418391 15.153846 11.000000 1.377622
353 10 646.599976 110.599998 1.296148 9.800000 7.000000 1.400000
354 20 214.649994 92.449997 1.942936 57.232365 18.267635 3.132992
355 10 646.799988 92.500000 1.268858 10.500000 5.600000 1.875000
356 12 765.750000 79.416664 1.389444 14.639520 8.527146 1.716813
357 11 340.636353 96.909088 1.329885 12.986081 6.468464 2.007599
358 11 180.090912 103.363640 1.329885 12.986081 6.468464 2.007599
359 11 204.090912 104.363640 1.329885 12.986081 6.468464 2.007599
360 18 160.222229 75.722221 1.866700 44.928528 17.793692 2.524969
361 10 168.000000 76.500000 1.284523 12.000000 4.500000 2.666667
362 10 190.000000 75.500000 1.284523 12.000000 4.500000 2.666667
363 10 204.899994 73.800003 1.284523 10.500000 6.000000 1.750000
364 10 680.200012 124.000000 1.249000 9.600000 6.000000 1.600000
365 10 776.799988 70.500000 1.268858 10.500000 5.600000 1.875000
366 11 233.545456 101.636360 1.323656 11.000000 8.272727 1.329670
