# Input file: /home/rlomba/cupy/pictures/run.nc
# std_scale: 1.0
# min_pts: 5
# cluster_id num_points center_x center_y gyration_radius lambda1 lambda2 relation_between_lambdas
91 249 2724.858398 625.529968 27.981138 104892.468750 90060.617188 1.164687
92 344 1609.670898 4076.319824 30.825600 164503.656250 162371.187500 1.013133
93 382 1270.543091 233.043320 32.033302 203820.171875 188162.406250 1.083214
94 335 1525.756348 2874.076660 30.724367 163873.359375 152362.203125 1.075551
95 261 1731.925781 727.072021 28.130842 111548.382812 94992.460938 1.174287
96 322 2040.300903 3334.348633 30.278721 157323.125000 137886.796875 1.140959
97 328 1608.527832 517.665833 30.841459 163630.156250 148362.000000 1.102911
98 313 1957.330444 786.843872 30.108034 155391.656250 128340.890625 1.210773
99 423 893.768188 768.846802 33.309395 244222.015625 225103.156250 1.084934
100 417 1909.394165 4190.573242 33.074497 242628.453125 213537.187500 1.136235
101 343 2050.712891 534.800964 30.370310 170255.140625 146112.843750 1.165231
102 236 1326.042847 398.910583 27.243147 98174.046875 76982.570312 1.275276
103 256 1104.699463 4249.958984 28.303726 107382.765625 97699.062500 1.099118
104 361 2382.132080 3512.240967 31.351261 184327.375000 170500.078125 1.081098
105 253 702.767761 759.320496 28.222610 106541.960938 94976.523438 1.121772
106 327 143.016266 3529.792725 30.128063 162053.468750 134764.515625 1.202494
107 373 2076.654785 4281.585449 31.668560 189763.343750 184317.484375 1.029546
108 260 3736.327637 2579.427734 27.457275 102632.132812 93382.382812 1.099052
109 197 2061.206299 50.340950 25.415445 71067.875000 56183.261719 1.264930
110 293 1937.202515 382.964386 29.361387 128572.539062 124020.148438 1.036707
