# Input file: /home/rlomba/cupy/pictures/image.png
# std_scale: 1.0
# min_pts: 5
# cluster_id num_points center_x center_y gyration_radius lambda1 lambda2 relation_between_lambdas
80 269 950.323425 428.739777 7.219513 8984.125977 5036.520508 1.783796
81 433 319.900696 450.845276 12.357208 61177.582031 4941.779785 12.379665
82 1021 198.627823 466.755127 15.567846 199244.546875 48202.808594 4.133463
83 65 393.200012 455.384613 3.382727 490.869598 252.915009 1.940848
84 1762 516.658325 504.654358 31.136812 1654796.875000 53463.992188 30.951614
85 26 410.769226 474.500000 2.624701 159.724823 19.390560 8.237247
86 1688 450.171814 486.005341 24.716175 948850.187500 82330.968750 11.524827
87 215 268.018616 490.083710 11.010020 25455.347656 607.071899 41.931355
88 331 287.066467 487.117828 9.951384 29901.667969 2877.273926 10.392362
89 760 237.935532 510.731567 16.874969 203110.593750 13310.494141 15.259433
90 778 306.141388 507.425446 24.175362 446673.062500 8027.559082 55.642452
91 287 341.655060 496.459930 10.423463 29024.689453 2157.449219 13.453243
92 246 385.804871 492.203247 8.970700 18235.714844 1560.756836 11.683893
93 1220 488.565582 504.004089 26.413279 832777.750000 18368.984375 45.336082
94 164 341.975616 517.524414 7.079171 7499.696289 719.108521 10.429158
95 34 360.058838 498.382355 3.253558 333.019684 26.892067 12.383566
96 450 210.415558 499.897766 10.045517 36720.117188 8690.470703 4.225331
97 1113 606.402527 514.206665 16.996859 282573.687500 38964.453125 7.252089
98 831 585.587219 553.651001 16.944811 220788.546875 17813.675781 12.394328
99 1054 545.715393 524.482910 20.442446 418566.093750 21893.714844 19.118093
100 957 666.527710 570.115967 17.958988 287607.250000 21049.384766 13.663452
101 702 429.515656 528.324768 19.804863 267309.875000 8037.411621 33.258202
102 354 964.762695 551.951965 7.883375 14963.259766 7036.992188 2.126371
103 318 499.883636 584.959106 14.123129 61661.410156 1767.753418 34.881229
104 1147 613.200500 605.971252 24.705482 648587.500000 51496.433594 12.594804
105 295 428.345764 548.386414 8.507360 18080.330078 3270.348877 5.528563
106 100 431.869995 596.270020 6.611369 4211.964844 159.055344 26.481127
107 249 69.630524 647.212830 9.108830 19215.814453 1443.912354 13.308158
108 753 700.034546 662.691895 24.393511 427406.531250 20661.099609 20.686533
109 927 733.599792 644.212524 19.271009 328978.187500 15283.455078 21.525120
110 223 707.560547 686.179382 7.787468 12069.972656 1453.784790 8.302448
111 7 607.285706 726.857117 1.212183 8.375345 1.910369 4.384151
112 280 427.046417 671.921448 8.788115 18564.220703 3060.446777 6.065854
113 215 432.455811 707.860474 7.345666 9878.430664 1722.713501 5.734228
114 95 533.831604 691.642090 7.232337 4825.475586 143.661148 33.589291
115 396 512.762634 660.601013 10.516059 37923.195312 5869.452637 6.461112
116 6 355.500000 460.500000 1.080123 6.000000 1.000000 6.000000
117 5 225.800003 474.200012 1.058300 5.000000 0.600000 8.333333
