# Input file: /home/rlomba/cupy/pictures/run.nc
# std_scale: 1.0
# min_pts: 5
# eps: 10.746533518346354
# cluster_id num_points center_x center_y gyration_radius lambda1 lambda2 relation_between_lambdas
46 93 732.846375 2957.982178 20.292324 21000.035156 17295.359375 1.214201
47 322 366.454590 254.137222 30.348507 150332.796875 146239.468750 1.027991
48 380 478.752258 3838.191895 31.941534 203197.203125 184502.203125 1.101327
49 311 281.232880 835.087646 30.129093 155173.843750 127140.195312 1.220494
50 247 1218.566284 660.841675 27.316553 103733.773438 80576.171875 1.287400
51 290 1641.885620 3544.370605 29.006514 126719.601562 117279.976562 1.080488
52 160 4151.395020 1024.938721 23.531704 45601.078125 42997.492188 1.060552
53 305 1842.956787 3700.793945 29.538616 140007.140625 126114.460938 1.110159
54 331 822.542175 931.996338 30.389784 159241.687500 146449.703125 1.087347
55 326 1075.669434 811.447754 30.657608 153677.312500 152726.468750 1.006226
56 299 4434.922852 779.010315 29.125072 143469.390625 110163.304688 1.302334
57 371 1441.717651 960.270447 31.890072 202606.343750 174692.000000 1.159792
58 276 3269.205566 230.824783 29.019543 127567.390625 104861.562500 1.216532
59 318 569.017639 3230.552002 29.815231 153550.781250 129134.671875 1.189075
60 262 785.677856 608.880981 27.658798 106954.375000 93478.015625 1.144166
61 253 696.298706 1058.217285 28.071545 105471.523438 93895.398438 1.123287
62 417 1101.533203 130.840927 33.233742 243418.703125 217150.125000 1.120970
63 313 1414.366211 3649.858643 29.890776 147811.250000 131841.265625 1.121130
64 347 1172.530640 2911.494873 31.042852 174519.515625 159870.031250 1.091634
65 279 4189.002441 844.241943 29.059565 130618.773438 104985.093750 1.244165
66 326 2047.380127 231.988876 30.106617 152080.000000 143409.140625 1.060462
67 359 478.336304 769.788818 31.274046 182987.500000 168138.156250 1.088316
68 243 2166.298584 362.769958 26.972317 92330.000000 84453.921875 1.093259
69 298 883.135254 75.947502 29.528749 134970.031250 124870.179688 1.080883
70 301 3665.845947 4437.755859 28.882122 138348.796875 112738.460938 1.227166
71 316 638.441650 33.285656 28.951887 152931.250000 111943.687500 1.366145
72 319 572.428467 345.276031 29.991550 147815.671875 139122.625000 1.062485
73 365 1210.844116 3618.554199 31.909962 194993.875000 176665.796875 1.103744
74 223 773.271118 4084.756348 26.570225 84084.187500 73348.656250 1.146363
75 392 517.258179 179.137054 32.446472 209601.187500 203086.046875 1.032081
76 255 1918.163696 1131.062256 27.807388 105690.289062 91488.687500 1.155228
77 327 2007.126953 3683.072510 30.496935 158357.937500 145772.703125 1.086335
78 315 2202.581299 1080.685059 29.793634 142771.265625 136841.843750 1.043330
79 380 594.785339 3681.436768 32.409576 214896.546875 184248.078125 1.166344
80 318 4069.347168 480.911865 30.095554 152812.265625 135213.828125 1.130153
81 212 61.140545 21.983606 26.396994 104591.718750 43130.152344 2.425025
82 301 1989.654541 3503.689453 29.269255 139755.875000 118107.585938 1.183293
83 309 1090.872803 329.167358 30.412636 164370.531250 121432.359375 1.353598
84 290 967.286987 4388.802734 29.016804 127365.062500 116807.648438 1.090383
85 431 797.748352 3588.014404 33.211243 253467.765625 221919.437500 1.142161
86 396 1307.081787 4266.148926 32.257366 214356.000000 197696.906250 1.084266
87 334 1215.836670 4096.634766 30.431326 165407.562500 143898.343750 1.149475
88 317 1026.198730 3246.014404 29.988977 146873.484375 138216.906250 1.062630
89 276 1014.665100 986.090027 29.105022 124147.757812 109652.500000 1.132193
90 316 1258.569946 3882.603271 30.305618 145782.734375 144441.328125 1.009287
91 249 2724.857666 625.529968 27.981138 104892.468750 90060.617188 1.164687
92 344 1609.671021 4076.320557 30.825600 164503.656250 162371.187500 1.013133
93 382 1270.542725 233.043350 32.033302 203820.171875 188162.406250 1.083214
94 335 1525.756836 2874.077393 30.724367 163873.359375 152362.203125 1.075551
95 261 1731.925659 727.072021 28.130842 111548.382812 94992.460938 1.174287
96 322 2040.301636 3334.348633 30.278721 157323.125000 137886.796875 1.140959
97 328 1608.527832 517.665894 30.841459 163630.156250 148362.000000 1.102911
98 313 1957.331055 786.843689 30.108034 155391.656250 128340.890625 1.210773
99 423 893.768677 768.847168 33.309395 244222.015625 225103.156250 1.084934
100 417 1909.393921 4190.573242 33.074497 242628.453125 213537.187500 1.136235
101 343 2050.711670 534.801270 30.370310 170255.140625 146112.843750 1.165231
102 236 1326.043213 398.910614 27.243147 98174.046875 76982.570312 1.275276
103 256 1104.699829 4249.959473 28.303726 107382.765625 97699.062500 1.099118
104 361 2382.132324 3512.240723 31.351261 184327.375000 170500.078125 1.081098
105 253 702.767700 759.320557 28.222610 106541.960938 94976.523438 1.121772
106 327 143.016266 3529.792480 30.128063 162053.468750 134764.515625 1.202494
107 373 2076.654541 4281.585449 31.668560 189763.343750 184317.484375 1.029546
108 260 3736.328125 2579.427734 27.457275 102632.132812 93382.382812 1.099052
109 197 2061.206543 50.340950 25.415445 71067.875000 56183.261719 1.264930
110 293 1937.202271 382.964264 29.361387 128572.539062 124020.148438 1.036707
111 331 2687.076904 3629.319092 30.861286 163620.437500 151630.250000 1.079075
112 340 2081.653809 4106.517578 31.302309 183644.765625 149498.984375 1.228402
113 286 1876.169556 610.224731 29.416140 135652.750000 111825.718750 1.213073
114 232 2839.300049 3718.014893 27.515512 97843.000000 77804.992188 1.257542
115 434 2493.298096 3973.349854 33.434444 245989.234375 239162.859375 1.028543
116 357 1560.228760 4402.604004 31.575020 190711.937500 165210.609375 1.154356
117 290 3624.750488 3073.478271 28.910814 125668.960938 116723.242188 1.076640
118 401 3453.351318 3166.483398 32.405247 223234.171875 197855.921875 1.128266
119 134 3245.467773 4455.725098 22.884033 53621.066406 16551.919922 3.239568
120 381 3392.246826 3668.742188 31.767569 206680.531250 177816.453125 1.162325
121 211 2771.987061 107.294052 26.393002 77261.304688 69719.296875 1.108177
122 292 1884.579834 3233.729980 29.165382 135947.437500 112433.453125 1.209137
123 315 2749.956055 4401.860352 29.606075 160190.687500 115913.000000 1.381991
124 274 1759.783691 2933.625000 28.148724 113728.164062 103375.898438 1.100142
125 378 2260.577148 1489.179565 32.245441 203911.703125 189120.750000 1.078209
126 368 2213.010254 3989.199951 31.529665 196522.390625 169313.718750 1.160700
127 371 2502.782471 3643.566406 31.643740 191593.125000 179898.937500 1.065004
128 325 2306.949951 4200.406738 30.353031 152692.000000 146732.625000 1.040614
129 345 3353.515869 4006.511963 31.098085 174029.468750 159616.890625 1.090295
130 313 2894.956055 292.694305 30.097286 142608.593750 140921.421875 1.011972
131 298 2218.135986 4409.539062 29.489004 137822.453125 121318.765625 1.136036
132 410 2459.480225 4339.014648 32.477432 221989.296875 210472.000000 1.054721
133 338 2561.447021 651.815735 30.936380 172252.609375 151233.546875 1.138984
134 241 2909.838867 3561.112061 27.269602 96482.156250 82732.968750 1.166188
135 378 2490.921387 4153.279297 31.792921 204437.328125 177641.218750 1.150844
136 389 1238.467163 2187.732422 32.052414 202480.218750 197161.781250 1.026975
137 260 1750.465332 393.790802 27.934004 107056.789062 95823.453125 1.117229
138 219 2805.403320 3888.153320 26.002998 79224.828125 68853.320312 1.150632
139 336 3338.331055 4333.737305 30.717882 167873.968750 149171.703125 1.125374
140 113 2591.855469 21.467562 20.860144 31413.134766 17758.318359 1.768925
141 298 2907.388184 3143.051025 29.313925 137755.843750 118317.414062 1.164291
142 350 3432.562256 309.995789 30.965837 177129.968750 158479.109375 1.117687
143 356 2707.183105 291.342743 31.382521 194214.890625 156396.187500 1.241814
144 342 3109.775635 638.292603 30.952129 170495.781250 157151.937500 1.084911
145 367 3053.973877 1080.859985 31.451733 187647.578125 175393.031250 1.069869
146 332 2309.761963 695.330933 30.471554 158639.125000 149628.031250 1.060223
147 321 3485.065918 3397.995605 30.644588 163591.078125 137857.046875 1.186672
148 256 3952.640137 3582.358154 28.223003 105863.890625 98049.828125 1.079695
149 291 3817.628906 368.694672 29.102325 125981.296875 120479.812500 1.045663
150 316 4354.076172 3476.308594 29.741810 142838.812500 136686.968750 1.045007
151 310 1826.856689 907.541626 29.677309 145020.046875 128010.171875 1.132879
152 312 1699.405029 4237.058105 29.595484 146279.062500 126999.445312 1.151809
153 316 2993.490723 476.266754 29.619692 146451.703125 130783.359375 1.119804
154 368 2229.169434 3247.140869 31.281563 196962.718750 163138.609375 1.207334
155 314 3017.759766 3899.325684 29.941025 147019.203125 134470.796875 1.093317
156 338 2045.714111 3867.532227 31.291662 192739.921875 138218.906250 1.394454
157 293 3110.189941 322.901825 29.154646 135962.593750 113085.445312 1.202300
158 268 3003.726807 3426.914062 28.014101 106726.445312 103597.242188 1.030205
159 321 3200.773682 796.099670 30.202932 154954.421875 137867.281250 1.123939
160 423 3833.023926 3748.533447 33.402889 257624.640625 214338.859375 1.201950
161 316 2648.629639 4252.804688 29.889809 156818.218750 125496.398438 1.249583
162 321 2549.666504 180.108078 29.331522 151250.531250 124918.039062 1.210798
163 286 1872.964844 206.130997 28.390596 123676.937500 106846.492188 1.157520
164 468 3079.715088 3713.688477 34.467239 299021.500000 256958.109375 1.163697
165 265 2950.291748 4298.035156 28.792837 112440.187500 107252.078125 1.048373
166 308 3211.167725 1368.786011 29.541691 138121.250000 130673.882812 1.056992
167 350 3692.973877 3646.004639 31.227423 180266.609375 161036.546875 1.119414
168 366 2907.250977 637.076294 31.403246 184917.125000 176018.875000 1.050553
169 386 3010.608887 4078.079590 32.742249 223704.828125 190108.375000 1.176723
170 171 2940.169189 18.903425 24.026724 72653.390625 26062.087891 2.787704
171 181 2609.050293 445.009399 25.029957 59806.871094 53589.410156 1.116020
172 295 4024.807129 3255.050049 29.181025 134008.531250 117193.460938 1.143481
173 415 3639.738037 4171.197266 33.026184 245547.187500 207105.296875 1.185615
174 386 3851.156494 4210.825684 32.564842 215278.171875 194062.796875 1.109322
175 390 4130.269043 3869.763672 32.443882 220753.687500 189762.421875 1.163316
176 147 2938.233887 4454.262695 23.180758 59257.089844 19733.000000 3.002944
177 380 3415.966064 1398.361816 31.996334 208597.953125 180432.875000 1.156097
178 242 3151.082031 3553.439209 27.171215 97250.390625 81412.148438 1.194544
179 321 3218.269287 3846.481201 29.978735 152863.750000 135626.828125 1.127091
180 304 2247.612305 864.460449 29.737680 144399.015625 124437.203125 1.160417
181 367 2028.280884 1298.645996 31.584490 191582.468750 174529.390625 1.097709
182 316 3274.892578 437.949799 30.372501 156608.734375 134897.750000 1.160944
183 350 3017.000000 820.023926 31.500555 192857.734375 154442.015625 1.248739
184 300 2772.074951 1672.539307 30.001625 139822.921875 130206.335938 1.073856
185 309 3450.528320 4166.597656 29.195816 134201.921875 129188.343750 1.038808
186 292 2284.639404 256.467010 29.430920 139311.453125 113612.835938 1.226195
187 349 4394.551758 4353.010742 31.083138 175695.609375 161494.750000 1.087934
188 222 3092.203369 144.870438 26.637602 83250.992188 74271.734375 1.120897
189 297 3227.741699 2664.196777 29.442535 133137.656250 124320.632812 1.070922
190 273 2230.551270 545.563293 28.140987 115837.171875 100355.664062 1.154266
191 339 1762.356567 4420.480469 30.198784 167196.109375 141960.562500 1.177765
192 316 3687.710449 535.175171 30.015827 154007.500000 130692.648438 1.178395
193 248 4024.561279 3738.769287 27.462866 96236.359375 90807.484375 1.059784
194 381 3841.049316 905.148621 31.770996 195756.953125 188823.015625 1.036722
195 231 240.707047 453.772156 26.856892 89250.953125 77367.648438 1.153595
196 359 4134.653809 3118.116699 31.498375 185701.406250 170479.578125 1.089288
197 321 3165.265869 2859.118408 29.883354 146979.843750 139677.937500 1.052277
198 242 2685.779785 2302.543213 27.589365 101038.968750 83164.914062 1.214923
199 319 2670.518066 4025.115967 30.272015 149210.156250 143119.828125 1.042554
200 365 4342.471191 268.073578 31.273926 185871.078125 171120.250000 1.086202
201 393 3038.457031 2726.448242 32.342007 208310.406250 202769.750000 1.027325
202 128 4068.967529 16.599888 21.754038 43591.585938 16982.898438 2.566793
203 305 3549.954102 3990.921387 29.721132 144441.281250 124979.164062 1.155723
204 283 261.124786 90.785919 29.161324 126891.562500 113766.757812 1.115366
205 212 4176.691895 340.053497 25.933832 77219.156250 65364.347656 1.181365
206 342 3976.013428 150.448792 30.849453 166544.984375 158932.562500 1.047897
207 93 3435.888428 4460.258789 21.231853 34955.921875 6967.694824 5.016856
208 339 3536.896729 3568.118652 30.921013 171409.625000 152711.359375 1.122442
209 344 3118.756104 4325.099609 30.836298 170348.156250 156753.609375 1.086726
210 285 299.255920 3470.759521 28.252823 126612.203125 100881.078125 1.255064
211 259 4158.972168 3587.030273 27.912497 104587.218750 97201.617188 1.075982
212 348 590.626221 915.922302 31.404732 175479.765625 167737.718750 1.046156
213 278 3719.176514 2295.273682 28.737118 118778.726562 110799.773438 1.072012
214 291 3566.437012 181.900406 29.516115 133203.765625 120315.734375 1.107118
215 256 91.574234 217.995270 28.043215 111150.507812 90173.500000 1.232630
216 250 3721.324463 1567.526001 28.521873 108879.367188 94494.953125 1.152224
217 284 3558.485840 3784.578857 29.264826 128818.796875 114407.328125 1.125966
218 338 3521.691650 1558.407715 30.642591 169964.843750 147406.468750 1.153035
219 325 436.032318 1816.167114 30.506611 159557.468750 142904.843750 1.116529
220 333 65.229126 1833.427979 30.695827 162613.578125 151150.296875 1.075840
221 155 104.496323 3906.026123 24.861069 51223.902344 44577.375000 1.149101
222 277 777.188660 1249.858765 29.443806 128737.703125 111404.046875 1.155593
223 323 501.494873 3524.913330 30.138212 157388.968750 135995.734375 1.157308
224 378 4313.474609 473.146606 31.727661 202983.203125 177528.421875 1.143384
225 293 360.433105 3118.720703 29.309933 132653.671875 119054.460938 1.114227
226 269 1235.304688 859.154846 28.567177 111475.210938 108051.289062 1.031688
227 349 4189.126953 4154.683594 31.165031 173626.734375 165342.687500 1.050102
228 278 687.133423 3942.883545 28.385252 118589.835938 105401.031250 1.125130
229 323 3758.291504 153.764603 30.336849 153980.640625 143284.140625 1.074652
230 227 4449.488770 3340.049316 26.242083 113214.796875 43108.035156 2.626304
231 310 397.383423 4052.311279 29.619335 147883.359375 124081.187500 1.191827
232 268 474.365234 1396.982788 28.645805 117636.523438 102279.507812 1.150148
233 306 3344.314697 631.599365 29.083870 138680.734375 120155.945312 1.154173
234 231 762.335266 216.035141 28.098053 100805.914062 81568.726562 1.235840
235 350 3463.872559 499.097534 31.140598 172670.406250 166737.484375 1.035582
236 306 3927.025635 3904.062500 30.129450 154571.375000 123210.460938 1.254531
237 264 4401.118164 3834.313477 27.928511 103341.171875 102579.265625 1.007427
238 317 348.324524 1524.462158 30.170216 151281.406250 137265.265625 1.102110
239 310 697.160461 464.237335 29.303408 139862.125000 126331.687500 1.107102
240 354 402.402710 2330.694092 30.992954 173383.812500 166655.562500 1.040372
241 383 4051.120850 663.914795 31.820492 217360.906250 170443.328125 1.275268
242 275 3621.384766 1405.591675 28.492975 114856.515625 108402.140625 1.059541
243 255 627.304626 3405.067871 28.274284 111000.664062 92855.312500 1.195415
244 363 138.144440 675.994507 32.217258 190965.078125 185811.437500 1.027736
245 303 1763.988403 1140.917236 29.944414 146516.234375 125174.156250 1.170499
246 245 233.752625 1057.673096 27.627439 106374.257812 80628.226562 1.319318
247 421 1655.145752 982.269653 33.390621 241077.562500 228309.453125 1.055925
248 353 381.281555 4231.350098 31.427210 180211.609375 168435.750000 1.069913
249 296 354.528076 1211.348267 29.240440 132135.156250 120945.828125 1.092515
250 302 1051.147095 3500.661865 29.618698 146143.171875 118791.554688 1.230249
251 311 1556.183228 134.602051 30.316538 157362.156250 128475.601562 1.224841
252 309 934.040039 249.073471 29.914356 152969.859375 123544.578125 1.238175
253 236 2391.075928 48.932529 26.835411 86815.320312 83137.539062 1.044237
254 346 4015.285400 856.121643 30.495893 166298.046875 155481.812500 1.069566
255 257 1252.764038 1565.883057 27.780010 103852.976562 94481.367188 1.099190
256 345 3837.009766 3194.037598 31.034731 172292.218750 159996.093750 1.076853
257 336 1219.637329 1186.272461 30.656155 165332.750000 150439.968750 1.098995
258 273 1107.818115 3769.597168 28.762680 120146.460938 105704.179688 1.136629
259 318 748.530029 3788.599365 30.273996 161551.718750 129900.015625 1.243662
260 338 561.906982 2418.494873 30.872229 163858.921875 158287.031250 1.035201
261 332 1491.426636 3907.420654 31.101055 169136.156250 151999.343750 1.112743
262 355 1375.321167 3011.132812 31.153646 175446.687500 169098.453125 1.037542
263 33 640.911926 4464.685059 16.988808 8553.298828 971.148254 8.807407
264 368 2019.806030 974.564819 31.830820 198430.953125 174427.031250 1.137616
265 302 1735.915649 1494.740845 29.376362 143655.000000 116962.140625 1.228218
266 319 950.683289 475.314178 30.319685 163494.875000 129756.507812 1.260013
267 330 2308.803711 2844.814697 30.502756 163031.843750 144006.140625 1.132117
268 392 1756.117554 3892.938477 32.456875 218947.593750 194004.343750 1.128571
269 382 1596.373047 3059.390137 32.063549 213641.640625 179081.546875 1.192985
270 257 2348.134521 1678.469360 28.330917 105899.632812 100379.070312 1.054997
271 309 1360.465454 76.349815 29.678219 137135.218750 135030.968750 1.015584
272 371 2431.431885 3333.797852 31.876009 199261.609375 177704.062500 1.121311
273 248 2397.653320 529.487915 27.716621 98648.031250 91868.328125 1.073798
274 389 1949.383301 1724.263550 32.632504 225862.234375 188376.234375 1.198995
275 346 2147.868652 2932.821777 30.789251 170860.109375 157140.296875 1.087309
276 233 1022.290649 4058.833984 26.778826 92866.398438 74219.179688 1.251245
277 353 2384.383301 3831.254639 31.494669 178436.859375 171708.843750 1.039183
278 208 1409.382202 780.129456 26.718409 87161.070312 61324.589844 1.421307
279 272 2841.680908 807.677063 28.749195 117583.437500 107228.960938 1.096564
280 53 2589.383301 4460.146973 17.585400 11929.434570 4460.619141 2.674390
281 339 4274.518555 687.319580 30.977758 183018.046875 142293.656250 1.286200
282 356 425.602295 1003.126404 31.747751 190546.359375 168273.046875 1.132364
283 268 3094.397949 1688.772583 28.235559 111999.117188 101663.039062 1.101670
284 167 3691.783691 698.295654 24.839699 55413.546875 47627.234375 1.163484
285 357 2069.389160 3150.274414 31.548124 201832.718750 153483.703125 1.315011
286 279 2046.338745 1479.426514 29.092628 127568.890625 108571.429688 1.174977
287 359 2846.315918 3334.129883 31.532227 194228.796875 162718.171875 1.193652
288 250 3894.873291 521.105896 27.659517 109051.242188 82210.968750 1.326481
289 341 3420.523193 1001.019226 31.394300 181716.921875 154373.406250 1.177126
290 228 3982.959229 1029.892700 27.129988 89586.554688 78229.718750 1.145173
291 378 4413.963867 1280.214111 32.032772 209442.171875 178423.078125 1.173851
292 368 3514.237061 687.251404 31.457970 184959.546875 179214.656250 1.032056
293 286 4117.104980 1228.334106 29.010780 131232.953125 109471.890625 1.198782
294 337 91.893997 907.126831 30.937073 165353.046875 157190.484375 1.051928
295 292 3292.470215 3270.700684 29.148607 131357.750000 116737.500000 1.125240
296 231 4451.363281 3057.195557 27.952383 135280.296875 45208.246094 2.992381
297 227 3903.878662 3371.699951 27.192934 87412.921875 80443.500000 1.086637
298 310 3695.744385 3875.037842 29.695473 142013.375000 131351.187500 1.081173
299 250 3613.791748 374.060852 27.840492 99197.328125 94575.914062 1.048865
300 114 3243.747314 13.976897 22.724520 47858.378906 11011.649414 4.346159
301 304 2641.170410 3822.206299 29.670305 144920.562500 122698.843750 1.181108
302 182 4436.144043 4090.694336 24.913479 57500.152344 55463.871094 1.036714
303 249 3990.789795 318.976593 28.131643 110354.226562 86701.734375 1.272803
304 264 2876.918945 976.119141 27.934345 106783.296875 99223.210938 1.076193
305 200 3208.464600 3111.221680 25.739597 68735.429688 63769.941406 1.077866
306 287 3654.313232 3267.584229 28.986300 126079.757812 115059.218750 1.095781
307 205 109.085663 1201.840942 26.269049 75728.406250 65734.492188 1.152035
308 294 3028.940186 1429.043457 29.944258 145598.765625 118018.851562 1.233691
309 268 2132.398682 722.435120 28.369436 113262.210938 102430.882812 1.105743
310 411 216.452728 1381.759766 33.011440 240823.828125 207065.578125 1.163032
311 240 3404.699707 2633.971924 27.502968 99259.718750 82279.453125 1.206373
312 310 3028.454346 2549.608154 30.184875 148617.968750 133831.312500 1.110487
313 62 4461.767578 407.335297 21.127432 24088.740234 3586.100830 6.717251
314 98 4458.501465 1053.081665 20.356663 31321.232422 9289.350586 3.371735
315 220 1065.055908 1381.249390 27.167459 85759.023438 76616.578125 1.119327
316 422 279.335632 3867.509521 33.500896 244936.546875 228678.312500 1.071097
317 290 3758.953857 1071.103882 28.968843 128851.898438 114514.312500 1.125203
318 341 3519.272461 2433.761963 30.754044 171042.734375 151478.875000 1.129152
319 284 1206.337036 3285.762451 29.307083 133102.171875 110826.875000 1.200992
320 346 143.615738 3143.278564 31.572580 183201.375000 161701.046875 1.132963
321 268 1554.569702 692.723633 28.739477 116495.101562 104861.531250 1.110942
322 323 4027.407959 1423.317627 30.531992 157462.812500 143638.593750 1.096243
323 131 4378.667969 95.061226 23.673853 43731.207031 29687.914062 1.473031
324 266 1174.569214 3118.112549 28.511765 115561.656250 100675.242188 1.147866
325 254 898.420837 3386.862061 27.719559 106326.187500 88840.789062 1.196817
326 76 4461.567871 2564.503418 19.512171 24060.730469 4874.354004 4.936189
327 246 1231.790161 2396.592041 27.272671 99139.132812 83835.312500 1.182546
328 396 2757.102539 1412.177612 32.538090 218428.328125 200827.656250 1.087641
329 340 1387.495728 1156.722656 30.463879 164495.500000 151040.781250 1.089080
330 340 891.619751 1479.301514 30.958626 169479.093750 156389.312500 1.083700
331 276 1638.605591 1336.288574 28.343651 115129.710938 106598.343750 1.080033
332 358 1242.386230 2607.120117 31.523899 189688.312500 166076.421875 1.142175
333 267 1702.568359 229.061081 28.335936 108859.585938 105521.445312 1.031635
334 235 3395.756348 2799.512207 26.927452 87258.359375 83137.242188 1.049570
335 248 2727.695068 1022.930725 28.367235 103409.687500 96155.929688 1.075437
336 260 1373.916870 3287.933105 27.919138 110586.453125 92077.898438 1.201010
337 260 3283.449951 1148.759888 27.990492 105410.976562 98290.601562 1.072442
338 267 599.526489 4154.416992 28.087055 109341.835938 101289.820312 1.079495
339 349 2808.062012 454.028748 31.155998 173619.468750 165153.515625 1.051261
340 246 2819.507080 4168.891113 27.482788 97864.140625 87940.546875 1.112844
341 262 2233.460449 1315.660767 28.550451 115510.359375 98053.234375 1.178037
342 222 3934.180664 1192.702271 26.357973 80922.062500 73310.835938 1.103821
343 331 2957.464111 2933.297852 30.503647 159633.765625 148352.640625 1.076043
344 296 2678.436035 3421.167236 29.380186 132628.234375 122877.601562 1.079352
345 350 4071.022949 3429.556885 30.835054 172599.000000 160181.203125 1.077523
346 298 2728.382568 3140.014893 29.182367 137636.437500 116143.500000 1.185055
347 269 4245.097656 3327.738281 28.075296 110121.101562 101910.695312 1.080565
348 316 3350.537109 3013.166260 29.800465 146964.234375 133665.156250 1.099496
349 341 3652.011475 1885.389526 30.631380 167367.875000 152586.078125 1.096875
350 322 3595.667725 942.561462 30.748804 166619.343750 137828.093750 1.208892
351 285 4098.900391 2202.225586 28.984753 123003.070312 116429.953125 1.056455
352 196 3889.847656 1624.539429 26.154268 71642.742188 62430.226562 1.147565
353 358 4175.409180 1789.343872 31.129900 182171.328125 164755.953125 1.105704
354 321 2590.058350 3239.398926 30.048130 157193.015625 132634.718750 1.185157
355 307 755.590515 3254.515869 30.086203 154560.250000 123329.882812 1.253226
356 220 585.495056 577.427307 26.543255 82375.789062 72623.968750 1.134278
357 333 4271.838867 2994.583984 30.922411 170313.500000 148099.593750 1.149993
358 386 85.244461 1654.293701 32.361698 209056.781250 195193.156250 1.071025
359 268 866.164307 1107.503906 28.338949 113188.382812 102041.367188 1.109240
360 317 4355.754883 924.927368 30.682276 155634.625000 142789.828125 1.089956
361 346 986.076782 2964.941162 30.556520 162022.625000 161037.906250 1.006115
362 256 878.466797 2654.278320 27.971893 105825.421875 94475.843750 1.120132
363 287 3783.963867 1287.518677 29.410549 133611.406250 114637.960938 1.165508
364 350 3960.615723 3068.485352 31.325628 187494.125000 155959.125000 1.202200
365 223 551.634705 2991.945312 27.123440 95086.460938 68970.406250 1.378656
366 224 1197.417847 1733.914185 27.009563 88558.054688 74853.632812 1.183083
367 365 1399.849609 571.664185 32.130623 195422.781250 181394.796875 1.077334
