# Input file: C:\Users\Rodrigo\Documents\GitHub\TFG_DBSCANQ\pictures\lconf.jpg
# std_scale: 1.0
# min_pts: 5
# cluster_id num_points center_x center_y gyration_radius lambda1 lambda2 relation_between_lambdas
222 65 419.646149 373.799988 4.837770 879.387085 641.874451 1.370030
223 56 320.196442 376.642853 4.519198 632.326294 511.370178 1.236533
224 63 565.079346 377.174591 4.676321 726.950684 650.731873 1.117128
225 70 589.842834 379.200012 4.946097 944.041016 768.430420 1.228532
226 58 537.982788 378.706909 4.625641 648.377319 592.622681 1.094081
227 55 32.254547 381.799988 4.405031 652.592529 414.643860 1.573863
228 84 125.726189 382.976196 5.453979 1401.438354 1097.216309 1.277267
229 67 441.955231 381.850739 4.824337 829.426453 729.946716 1.136284
230 57 168.350876 383.140350 4.404662 590.982727 514.876953 1.147814
231 19 636.631592 381.736847 3.129699 162.292511 23.812754 6.815361
232 75 82.053337 386.279999 5.206287 1074.421021 958.485596 1.120957
233 59 272.610168 385.576263 4.480543 619.125671 565.315002 1.095187
234 57 220.245621 388.017548 4.564439 664.817749 522.726135 1.271828
235 71 360.197174 390.549286 5.010998 920.775452 862.041443 1.068134
236 72 476.513885 390.180542 4.984196 951.172729 837.466125 1.135774
237 76 391.368408 391.368408 5.121380 1124.795166 868.573242 1.294992
238 60 299.733337 391.399994 4.683541 718.724731 597.408569 1.203071
239 58 616.120667 392.965515 4.503037 627.246399 548.839783 1.142859
240 66 246.621216 395.363647 4.949446 956.128967 660.674072 1.447202
241 68 50.823528 396.441162 4.986227 944.441345 746.205750 1.265658
242 61 551.000000 398.163940 4.718920 705.757141 652.603516 1.081449
243 69 508.130432 398.333344 4.841187 830.821838 786.337585 1.056571
244 68 104.000000 400.102936 4.832913 836.241333 752.038086 1.111967
245 65 333.107697 399.092316 4.784096 823.782043 663.910278 1.240803
246 53 196.603775 403.264160 4.240375 512.283691 440.697449 1.162438
247 71 433.676056 404.295776 5.035561 935.558411 864.779602 1.081846
248 54 583.703674 403.351837 4.467111 605.555481 472.018585 1.282906
249 25 29.920000 405.679993 3.306237 217.800400 55.479607 3.925774
250 66 134.984848 406.651520 4.773617 788.527466 715.442200 1.102154
251 59 459.915253 406.135590 4.535157 696.521729 516.969788 1.347316
252 32 635.656250 406.218750 3.694115 328.289154 108.398338 3.028544
253 58 173.000000 409.655182 4.569583 665.033081 546.070374 1.217852
254 65 267.246155 410.661530 4.743604 754.059570 708.555786 1.064220
255 69 82.840576 412.550720 4.902408 860.630981 797.687866 1.078907
256 71 220.070419 412.929565 4.975002 913.113770 844.182007 1.081655
257 56 369.321442 413.892853 4.423096 556.214600 539.356812 1.031255
258 63 312.793640 416.730164 4.667908 784.083862 588.646301 1.332012
259 57 394.438599 415.912292 4.597094 680.592102 524.004395 1.298829
260 59 535.457642 417.406769 4.560110 680.434509 546.446838 1.245198
261 68 565.632324 417.661774 4.963143 906.959595 768.069824 1.180830
262 72 59.736111 419.222229 5.047594 1012.050537 822.380005 1.230636
263 74 613.945923 419.932434 5.091654 1045.505249 872.940674 1.197682
264 58 478.120697 423.000000 4.579104 645.284912 570.870239 1.130353
265 76 504.815796 424.000000 5.100852 1078.802734 898.618286 1.200513
266 77 446.025970 425.103882 5.336856 1175.285034 1017.831787 1.154695
267 59 419.305084 425.203400 4.510004 629.042114 571.025696 1.101600
268 48 103.229164 426.583344 4.158690 472.962769 357.183075 1.324147
269 69 149.405792 426.478271 4.972176 907.999084 797.856018 1.138049
270 54 36.833332 427.500000 4.326918 567.372864 443.627136 1.278941
271 77 197.402603 431.168823 5.214023 1163.761108 929.563538 1.251944
272 54 339.481476 429.962952 4.353388 556.842712 466.564667 1.193495
273 61 587.098389 429.655731 4.754946 743.837646 635.342651 1.170766
274 59 243.644073 433.152557 4.500758 641.846191 553.306396 1.160020
275 71 286.295776 435.309845 4.998552 980.800598 793.171204 1.236556
276 74 170.891891 438.283783 5.070017 983.935059 918.240601 1.071544
277 51 362.039215 439.823517 4.364144 514.001038 457.332306 1.123911
278 58 556.568970 441.672424 4.591972 712.041687 510.958313 1.393542
279 55 127.836365 441.436371 4.526798 670.506897 456.547638 1.468646
