# Input file: /home/rlomba/cupy/pictures/2sp_white.jpg
# std_scale: 1.0
# min_pts: 5
# eps: 1.9317284234263357
# cluster_id num_points center_x center_y gyration_radius lambda1 lambda2 relation_between_lambdas
146 2499 26.368547 66.508606 21.299274 595190.187500 538503.937500 1.105266
147 11 89.818184 35.454544 1.360603 14.128780 6.234856 2.266096
148 10 322.399994 35.099998 1.315295 11.261992 6.038008 1.865183
149 9 383.000000 35.000000 1.154701 6.000000 6.000000 1.000000
150 12 562.750000 35.333332 1.381927 13.026794 9.889873 1.317185
151 11 589.818176 35.181820 1.323656 10.000000 9.272727 1.078431
152 9 605.333313 34.888889 1.196703 8.493232 4.395657 1.932187
153 10 692.599976 34.700001 1.284523 8.500000 8.000000 1.062500
154 10 266.500000 35.799999 1.268858 10.500000 5.600000 1.875000
155 58 495.189667 42.689655 5.145014 1415.181152 120.146461 11.778800
156 11 567.363647 36.454544 1.323656 11.000000 8.272727 1.329670
157 49 877.755127 37.632652 4.781873 983.868774 136.580185 7.203598
158 9 220.000000 37.000000 1.154701 6.000000 6.000000 1.000000
159 11 226.272720 37.181820 1.342257 11.388984 8.429198 1.351135
160 9 379.000000 37.000000 1.154701 6.000000 6.000000 1.000000
161 10 678.000000 37.200001 1.249000 9.600000 6.000000 1.600000
162 11 729.181824 37.181820 1.323656 10.000000 9.272727 1.078431
163 75 843.813354 40.986668 4.570008 1193.481079 372.892303 3.200605
164 21 106.523811 39.857143 2.428105 103.251839 20.557688 5.022541
165 10 152.199997 37.700001 1.330413 12.527295 5.172705 2.421808
166 10 357.399994 37.700001 1.284523 8.500000 8.000000 1.062500
167 11 369.090912 38.363636 1.329885 12.986081 6.468464 2.007599
168 10 466.799988 38.500000 1.268858 10.500000 5.600000 1.875000
169 11 750.636353 38.545456 1.323656 11.000000 8.272727 1.329670
170 23 942.086975 39.478260 1.973358 59.529881 30.035336 1.981995
171 13 948.384644 38.615383 1.418391 15.153846 11.000000 1.377622
172 10 202.199997 39.000000 1.249000 9.600000 6.000000 1.600000
173 20 859.849976 40.450001 1.968502 60.623787 16.876215 3.592262
174 13 1024.615356 39.384617 1.418391 15.153846 11.000000 1.377622
175 11 442.090912 40.363636 1.329885 12.986081 6.468464 2.007599
176 18 485.944458 41.222221 1.795914 40.412498 17.643057 2.290561
177 10 592.000000 40.200001 1.249000 9.600000 6.000000 1.600000
178 13 889.615356 40.384617 1.418391 15.153846 11.000000 1.377622
179 11 935.909119 40.363636 1.329885 12.986081 6.468464 2.007599
180 10 170.000000 41.500000 1.284523 12.000000 4.500000 2.666667
181 11 388.818176 41.181820 1.323656 10.000000 9.272727 1.078431
182 9 551.666687 40.888889 1.196703 8.493232 4.395657 1.932187
183 9 640.000000 41.000000 1.154701 6.000000 6.000000 1.000000
184 10 685.000000 41.200001 1.249000 9.600000 6.000000 1.600000
185 20 696.150024 40.599998 2.041445 64.620712 18.729290 3.450249
186 10 702.000000 41.200001 1.249000 9.600000 6.000000 1.600000
187 11 907.181824 40.727272 1.342257 11.388984 8.429198 1.351135
188 33 986.121216 43.272728 2.582345 142.068649 77.991959 1.821581
